Word                           CF TF-IDF
-----------------------------------
anonymisation                  12.364136096541127
don                            5.740052344823509
beneficiaries                  5.053570928358271
unveil                         4.70400120252467
constituency                   4.083930731335753
gutwirth                       4.083930731335753
sharable data sets             3.3693341350164467
elsevier procedia computer science 3.3693341350164467
hildebrandt                    3.0693341350164465
abuse                          3.027557934848806
favoured                       2.8273440072745215
bogers                         2.8273440072745215
felix                          2.5419653656678767
user context                   2.5419653656678767
criminal law                   2.5419653656678767
fuzzier                        2.5419653656678767
intermixed                     2.5419653656678767
gasson                         2.5419653656678767
linkededucation                2.5419653656678767
uphill                         2.5419653656678767
