Word                           CF TF-IDF
-----------------------------------
cps                            16.04816750343523
mclachlan                      4.083930731335753
circuit runner                 4.083930731335753
bauckhage                      4.083930731335753
iowa                           4.083930731335753
davier act                     2.5419653656678767
dialog response                2.5419653656678767
gaussians                      2.5419653656678767
computer use                   2.5419653656678767
yigal rosen harvard            2.5419653656678767
camara w                       2.5419653656678767
bot                            2.5419653656678767
sunil                          2.5419653656678767
basford                        2.5419653656678767
telemetry                      2.5419653656678767
mattern k                      2.5419653656678767
christian                      2.5419653656678767
enhancing education            2.5419653656678767
hanson ma                      2.5419653656678767
anders drachen                 2.5419653656678767
