Word                           CF TF-IDF
-----------------------------------
intitle                        28.755376582021782
articles                       14.830448658221528
scholar                        8.568876907889205
yoo                            6.468360018186305
infographic                    5.625896097003629
rcts                           4.968360018186305
happened                       4.90140549030965
compass                        4.70400120252467
ott                            4.40400120252467
feild                          4.083930731335753
frazee                         4.083930731335753
haden                          4.083930731335753
shephard                       4.083930731335753
askme                          4.083930731335753
whitmer                        3.3693341350164467
ieee xplore                    3.3693341350164467
dodge                          3.3693341350164467
iandoli                        3.3693341350164467
schwendimann                   3.2306119590618696
rct                            3.1410160109117826
