Word                           CF TF-IDF
-----------------------------------
nmf                            12.412003607574011
learnsmart                     7.20800240504934
imputing                       4.40400120252467
aucroc                         4.083930731335753
knowledge components           3.0693341350164465
thirion                        2.5419653656678767
perrot                         2.5419653656678767
naceur                         2.5419653656678767
knowledge components knowledge 2.5419653656678767
cournapeau                     2.5419653656678767
mhe                            2.5419653656678767
untagged                       2.5419653656678767
atrix                          2.5419653656678767
walnut street philadelphia     2.5419653656678767
hill education                 2.5419653656678767
j. vanderplas                  2.5419653656678767
neil                           2.5419653656678767
passos                         2.5419653656678767
brucher                        2.5419653656678767
insensitive                    2.5419653656678767
