Word                           CF TF-IDF
-----------------------------------
du8                            25.671445850686023
du66                           25.671445850686023
kbdex                          18.050671877606902
dus                            17.961619022346643
sobek                          16.419653656678765
i2a                            11.793757559675136
communal                       9.809376029098086
kb                             7.409376029098087
du18                           7.167861462671506
s6                             7.167861462671506
junctures                      5.625896097003629
du                             4.60140549030965
nanyang avenue singapore       4.083930731335753
lakatos                        4.083930731335753
transpire                      4.083930731335753
oshima                         4.012041875858808
juncture                       3.3693341350164467
knowledge building discourse explorer 3.3693341350164467
scaffoldings                   2.5419653656678767
smith ed                       2.5419653656678767
