Word                           CF TF-IDF
-----------------------------------
super user                     51.884857067039924
peer production                14.877688291010891
rep                            13.750392040009869
heer                           11.38010468964702
cbpp                           8.709826828339382
adjacency                      8.676529897654675
organisational                 7.379330961636839
migrated                       7.373335337541117
vizster                        6.038668270032893
provoked                       6.038668270032893
visualisation                  5.655342571009619
crossan                        5.625896097003629
henry                          5.625896097003629
kdeg                           5.625896097003629
viégas                         5.625896097003629
dublin ireland                 5.625896097003629
ham                            5.625896097003629
honeycomb                      5.625896097003629
stack overflow                 4.70400120252467
popup                          4.70400120252467
