Word                           TF-IDF
-----------------------------------
ink                            49.11907641781004
routines                       40.46248969671305
representations                36.38657101994102
bins                           28.56020937929404
jumps                          27.23418230090128
history                        27.233224967881046
codes                          24.868888109919915
arr                            24.55953820890502
jump                           24.45249931401949
strokes                        23.800174482745035
machine                        23.631179670208343
multiplication                 23.139061772987322
representation                 21.677784948348563
division                       21.65174506305417
analysis                       21.053717943310044
terc                           18.419653656678765
mathematical                   18.382832862699463
koile                          16.346670675082233
nctm                           16.346670675082233
students                       15.604480275857467
