Word                           TF-IDF
-----------------------------------
enriched                       69.0263743178506
rubrics                        58.854530467946255
rubric                         55.384968502227935
learning                       54.66187840162148
moodle                         46.05256019835508
retalis                        36.31224306786837
piraeus                        32.69334135016447
assessment                     31.372144371374393
teachers                       28.915149570761557
students                       27.493608105082206
criterion                      27.355776920911904
petropoulou                    27.244451125137058
grading                        20.954275557683612
performance                    20.789994859273694
messages                       20.284111755291264
karaoli                        18.419653656678765
dimitriou                      18.419653656678765
lazakidou                      18.419653656678765
data                           18.13487035089726
criteria                       17.994582864524816
