Word                           TF-IDF
-----------------------------------
programming                    46.21963557534299
pair                           39.44538485750245
collaboration                  30.008789591416857
cps                            28.56020937929404
blockly                        24.55953820890502
sri                            21.6028109806193
cs                             20.394671251026804
multimodal                     20.072033610936487
mailto                         17.82863748590968
pairs                          16.826646340429996
solving                        16.7280752636669
princeton                      15.839017632997344
navigator                      15.136720036372608
driver                         13.846242125556984
data                           13.252405256424922
collaborative                  13.200650999820132
quality                        11.0586395206343
pilot                          11.053887718704614
body                           10.949470059269734
pond                           10.897780450054823
