Word                           TF-IDF
-----------------------------------
model                          65.52835839470964
phoenix                        40.75416552336581
populated                      35.637789674244026
student                        33.00728768439192
week                           32.01708337485418
earned                         31.50663579381248
data                           29.992285580330083
students                       28.23667859440875
course                         26.143700875918174
credits                        25.86804107907328
zone                           25.86804107907328
advisors                       25.778156558573848
military                       25.227866727287683
financial                      24.390615287326025
courses                        21.954030487363813
neutral                        20.539861660173727
predictive                     20.46053835778422
bachelor                       18.558638625475005
variables                      18.042913479392865
degree                         16.924790594950462
