Word                           TF-IDF
-----------------------------------
psrs                           184.19653656678767
nsrs                           153.49711380565637
learning                       109.32375680324296
academic                       64.64819112565803
activities                     54.71951248964211
online                         54.03615788941332
students                       53.501075231511315
performance                    51.97498714818423
srl                            50.40655895477836
regulated                      41.98967688570802
p                              33.52700282021806
zimmerman                      31.756132451457745
azevedo                        31.37562468993209
strategy                       30.84288553400217
eds                            30.115189659185177
blended                        28.954581420172822
mcq                            27.244451125137058
data                           26.504810512849843
vmcq                           24.55953820890502
dboard                         24.55953820890502
