Word                           TF-IDF
-----------------------------------
chinese                        78.17957312893607
character                      74.23455450190002
hanzi                          61.398845522262555
handwriting                    61.02380618905514
handwritten                    49.0400120252467
characters                     41.53872637667095
stroke                         38.08027917239205
radical                        21.794216496091124
ideographic                    18.419653656678765
neatness                       18.419653656678765
taiwan                         18.392040771233205
automatic                      18.317837807849696
taipei                         15.136720036372608
learning                       14.716659569667321
strokes                        14.28010468964702
mode                           14.079025961573286
feedback                       14.047970709344906
learners                       13.852169348103907
tamkang                        12.27976910445251
yingzhuan                      12.27976910445251
