Word                           TF-IDF
-----------------------------------
rule                           107.76738955786851
rewrite                        70.83557292535635
competence                     66.56408694703538
discriminativity               61.398845522262555
parameter                      58.30869348270231
rules                          56.84073309926159
parameters                     55.43323283401712
model                          43.40189971597652
student                        40.68340109936678
irt                            30.852082363983097
bj                             30.273440072745217
recovered                      30.273440072745217
rankings                       30.10649639117365
data                           28.597295553337986
students                       28.23667859440875
rewriting                      27.244451125137058
br                             27.23418230090128
utrecht                        26.99557206848521
estimated                      26.529330524891073
ar                             24.699214128911578
