Word                           TF-IDF
-----------------------------------
ocops                          104.37803738784633
nsta                           54.488902250274116
lc                             32.69334135016447
ocop                           30.699422761131277
community                      30.561000271279028
posts                          30.552052123855702
managers                       28.98568525100343
learning                       28.73252582649334
nodexl                         23.800174482745035
narrative                      22.913916940954532
network                        22.425547428631734
november                       21.91057487815171
quintile                       21.795560900109646
members                        20.598777491292037
educators                      20.2164949813317
narratives                     19.040139586196027
professional                   18.655652450450173
sna                            18.586764108746674
paradata                       18.156121533934186
analysis                       17.29412545343325
