Word                           TF-IDF
-----------------------------------
teamwork                       308.52082363983095
tsdl                           141.21734470120387
competency                     124.80046240136775
team                           105.8063022313594
self                           92.47656626635244
students                       91.39767018716516
learning                       89.70154404368652
reflection                     83.47129716981786
pedagogical                    81.35747529726865
awareness                      67.23587508719378
sensemaking                    57.963573751455534
analytics                      57.506347796855714
framework                      56.522375379983245
program                        49.27449776063443
peer                           44.930845495941576
dispositional                  42.84031406894106
teachers                       37.176620876693434
concrete                       36.68677091331694
trial                          36.39105330094695
collaborative                  36.301790249505366
