Word                           TF-IDF
-----------------------------------
tag                            310.0774110227109
bll                            147.35722925343012
tagging                        142.98952010844636
tags                           121.19094789040813
stabilization                  119.87558495060306
minerva                        108.97780450054823
ibl                            100.91146690915073
vocabulary                     91.1415857754889
recommendation                 84.23522637095796
learning                       83.39440422811482
semantic                       79.93238316152595
collective                     70.1960219757983
mp                             65.38668270032893
seitlinger                     55.2589609700363
kopeinik                       49.11907641781004
wespot                         47.60034896549007
recommender                    44.376057964690254
tel                            42.46774329758751
recommendations                41.673167994218424
recency                        38.08027917239205
