Word                           TF-IDF
-----------------------------------
cognition                      120.97258056058104
metacognitive                  67.86693081862855
high                           66.83491291785
turns                          58.6853190290678
relational                     55.21083030320358
group                          53.79495872321908
sequences                      53.76544550369328
socially                       46.37709640160549
regulated                      44.78898867808856
learning                       42.74839208331936
activities                     38.952873297711335
medium                         37.70476224859124
groups                         36.09862998526823
triads                         34.8707463937458
molenaar                       32.60333241869265
students                       30.46589006238839
planning                       29.804838688838807
performance                    29.4524927173044
country                        28.640592043557643
achieving                      28.07840879031932
