Word                           TF-IDF
-----------------------------------
learning                       42.74839208331936
spaces                         39.79947126240186
physical                       27.11394633019646
mobile                         21.50617820147731
workshop                       20.830511501477492
analytics                      19.417727827509722
ubiquitous                     18.92134863436651
bjet                           14.28010468964702
tlt                            14.28010468964702
across                         13.240968805382739
digital                        10.462425202440727
blat                           10.091146690915073
gather                         9.615226480245711
aljohani                       9.078060766967093
continued                      9.036235311776618
heterogeneous                  8.493548659517502
seamless                       8.413645091297582
collocated                     8.413645091297582
support                        8.026215630773118
contextual                     7.881481786501896
