Word                           TF-IDF
-----------------------------------
multimodal                     40.14406722187297
expertise                      39.13610463961168
students                       36.410453977000756
code                           35.948911275105566
programming                    32.73890853253462
learning                       30.834905765017243
novices                        29.56945960988637
data                           27.89980053984194
snapshots                      27.718280857745352
gesture                        24.23092371972472
object                         22.194875581107674
analysis                       21.8056364412854
techniques                     21.792573045202765
engineering                    19.922369185440687
manipulation                   19.171753018382745
robot                          16.346670675082233
pauses                         16.301666209346326
using                          15.474534055422819
could                          15.469363734057982
cluster                        15.406545191780998
