Word                           TF-IDF
-----------------------------------
kie                            159.63699835788265
myexperiences                  135.07746014897762
aposdle                        103.52891427552082
tree                           61.00911250015091
learner                        52.53125074736341
user                           36.6417774393688
knowledge                      34.422675597708846
concept                        34.268445760640255
model                          27.232564527671542
graz                           26.99557206848521
shneiderman                    22.579872293380237
visualization                  21.243616111501172
inffeldgasse                   20.182293381830146
worker                         20.182293381830146
austrian                       20.182293381830146
map                            19.768974903671335
users                          19.258744324713287
open                           19.147358189620352
learning                       18.921419446715127
brusilovsky                    18.061261756407866
