Word                           TF-IDF
-----------------------------------
student                        56.03562792931651
model                          54.465129055343084
models                         51.90394161164035
regression                     49.183083733005006
g                              47.96286316749223
gs                             45.410160109117825
grades                         43.00619261235287
nf                             42.979191865583786
wd                             42.979191865583786
features                       41.91609058908186
linear                         40.324193520193674
bias                           40.11201255759903
rmse                           37.633120488967066
course                         37.47263792214938
weights                        33.591741508566415
students                       33.438172019694576
memberships                    32.60333241869265
moodle                         31.50964645150611
qd                             30.699422761131277
departments                    29.714395809849464
