Word                           TF-IDF
-----------------------------------
camm                           190.7111578759594
srl                            169.22201934818452
alts                           141.21734470120387
er                             136.79370457550382
emotions                       105.73981759569763
emotion                        74.75080444297495
data                           52.312126012203635
regulation                     51.580398827169574
multichannel                   50.455733454575366
learning                       45.55156533468456
visualizations                 44.30049233931223
processes                      34.07856913696898
affective                      32.25926730221597
metacognitive                  31.50964645150611
azevedo                        31.37562468993209
cognitive                      30.280582772108737
foster                         29.38473345933999
facial                         25.10049975194567
learners                       24.933904826587032
monitoring                     24.012812531140632
