Word                           TF-IDF
-----------------------------------
data                           35.57224568829847
tutorial                       28.611157488099753
big                            19.574873278470367
predictive                     19.09650246726527
astrophysics                   18.419653656678765
lalitha                        16.346670675082233
agnihotri                      16.346670675082233
mining                         16.092734011874995
python                         15.92142190049291
spark                          15.839017632997344
shirin                         15.136720036372608
massachusetts                  12.93402053953664
analytics                      12.696206656448664
cio                            12.27976910445251
nicholas                       12.226249657009745
learning                       11.913486318302116
boston                         10.621008062140957
mojarad                        10.091146690915073
transform                      10.036016805468243
educational                    9.808333095070914
