Word                           TF-IDF
-----------------------------------
nstudy                         108.97108248045562
learning                       63.07139815571709
aptitudes                      55.5013068000329
rehearsal                      54.488902250274116
surface                        43.435654050555414
deep                           42.16634930363381
vol                            35.67479402348451
strategies                     35.038287621656124
pp                             34.9704176331676
elaboration                    34.02417081337084
utility                        31.626823591218162
learners                       31.398250522368855
achievement                    27.44890958525517
educ                           27.0918926346118
artifacts                      26.441872820675705
object                         26.230307504945436
orientations                   25.748857079726488
organization                   25.614815806131162
study                          25.392589824885814
orientation                    25.31710715985803
