Word                           TF-IDF
-----------------------------------
video                          100.88588535827034
videos                         55.71256563761922
retention                      47.487115328418625
revisions                      43.427445877994366
moments                        27.388218597689637
revision                       24.916934814324986
cohort                         21.362638775465324
browsing                       18.304286447828062
abnormal                       18.156121533934186
problematic                    16.42553028850217
analysis                       14.286451461531815
instructional                  13.782492654350591
moment                         13.018450928889838
learners                       12.928691391563646
watching                       12.775192367810416
retentions                     12.27976910445251
learning                       11.913486318302116
exploratory                    11.451098186515791
peak                           10.80140549030965
revised                        10.516348629181634
