Word                           TF-IDF
-----------------------------------
writeeval                      239.45549753682397
leonardo                       81.73335337541117
pfc                            61.398845522262555
answer                         48.687344451886226
true                           47.82198397158739
answers                        46.26432830100326
false                          41.89418027621248
response                       40.34008746292565
student                        39.9157897578693
responses                      39.60972842213576
cardinality                    38.14223157519188
constructed                    37.27248060915399
disfluency                     36.83930731335753
correct                        33.056319181861205
precedent                      32.69334135016447
notebook                       31.773212684384827
science                        30.817135452814497
question                       28.87002206970072
formative                      28.468327322516483
graded                         27.84881787584383
