Word                           TF-IDF
-----------------------------------
marist                         59.007394985286105
data                           56.49709609317993
sakai                          51.497714159452975
oaai                           47.60034896549007
cms                            43.58843299218225
academic                       42.02132423167772
predictive                     28.64475370089791
models                         26.423824820471452
student                        26.09878561091454
svm                            24.23092371972472
classifier                     23.433211672001708
purdue                         21.11853894235993
course                         20.91496070073454
college                        20.068175953638292
gradebook                      19.79877204124668
risk                           19.100201997350112
performance                    19.057495287667553
gradable                       18.419653656678765
training                       16.892755702079466
train                          16.795870754283207
