Word                           TF-IDF
-----------------------------------
mentors                        127.95260966248802
ews                            95.20069793098014
students                       53.501075231511315
academy                        45.51629703858882
data                           35.57224568829847
lms                            34.39867469313599
academic                       32.324095562829015
course                         24.400787484190296
michigan                       22.649463092046673
classifications                19.40103080930496
program                        19.162304684691165
student                        18.422672195939676
performances                   18.061261756407866
advisors                       17.1854377057159
use                            16.661492314336478
mentoring                      16.427477561047983
learning                       15.417452882508622
research                       14.544053699448813
services                       14.16385656624616
engineering                    12.807237333497586
