Word                           TF-IDF
-----------------------------------
ells                           184.19653656678767
english                        70.52336030241598
communication                  60.99257474880881
language                       59.950059401920974
learning                       52.559498463097576
participants                   50.70336553754756
affective                      49.46420986339781
momentary                      49.11907641781004
affect                         49.09720209751985
communicative                  47.81930600520633
informal                       38.734209043137795
esm                            38.14223157519188
communicate                    37.5440692308621
experiences                    35.06787728330546
sampling                       34.51827620195811
formal                         32.154245729332615
signaled                       28.56020937929404
sd                             26.662008535889786
sam                            26.343184342276942
negative                       26.089225207732454
