Word                           TF-IDF
-----------------------------------
recordings                     175.2466330253258
lecture                        130.71496383391676
quiz                           97.78661926919018
rho                            87.18224360043858
recording                      75.13838769205303
clas                           70.63802683640552
students                       60.93178012477678
spearman                       60.2129927823473
portion                        46.930086538577626
accessed                       45.38870827980174
data                           32.78226563431428
correlation                    29.31695715570391
learning                       26.630145887969437
instructors                    25.012801239426047
question                       22.454461609767225
scores                         21.03475176150263
quizzes                        20.63630863874078
content                        20.17241080618544
aggregated                     19.045000921835037
study                          18.83966341846367
