Word                           TF-IDF
-----------------------------------
cs                             149.56092250752988
courses                        149.4964933187155
curriculum                     95.50100998675056
calculus                       85.58374759906822
dropout                        78.38073018665497
curricular                     64.6701026976832
espol                          61.02380618905514
difficulty                     60.483830475305965
programming                    57.77454446917874
program                        57.4869140540735
students                       55.730286699490954
stringency                     55.2589609700363
fundamentals                   52.686368684553884
course                         48.80157496838059
gpa                            46.55997161607238
academic                       46.33120364005492
factor                         46.22791783920115
load                           44.23680395510984
skewness                       42.06822545648791
differential                   41.98967688570802
