Word                           TF-IDF
-----------------------------------
indicators                     145.31026463983326
x                              120.4938244416415
learning                       112.82772336744945
data                           94.8593218354626
la                             89.86169099188315
students                       69.84862599669533
teachers                       65.0590865342135
questions                      64.59754839469053
teacher                        50.12741930741564
student                        49.89473719733662
conf                           49.0013788858111
proc                           48.42518308605311
per                            47.2917461356076
offerings                      41.98967688570802
indicator                      41.87408224445098
research                       41.45055304342912
tools                          40.80777202617378
dimitracopoulou                40.36458676366029
action                         36.27108318847448
analytics                      35.84811291232564
