Word                           TF-IDF
-----------------------------------
novice                         91.65566776381813
verbs                          90.19546451583446
epistemology                   85.42000342319763
inquiry                        76.67392904880963
authentic                      74.60666432975974
epistemological                72.00936993539767
expert                         69.9408352663352
novices                        65.70991024419193
taales                         60.546880145490434
verb                           60.13030967722297
science                        59.92220782491708
tentative                      50.134633841472535
experts                        47.61250230458759
beliefs                        46.930086538577626
sophistication                 44.18845437722474
language                       41.59800040133292
sci                            38.80206161860992
lexical                        37.681390826304465
keyness                        36.83930731335753
texts                          34.93932337311915
