Word                           TF-IDF
-----------------------------------
failathon                      36.31224306786837
workshop                       19.52860453263515
evidence                       18.954720833142517
plans                          18.77203461543105
replications                   16.827290182595164
failures                       15.92142190049291
research                       14.544053699448813
crisis                         14.28010468964702
ioannidis                      14.28010468964702
published                      14.03920439515966
poster                         12.895099706792394
med                            11.569530886493661
plos                           11.289936146690119
incentives                     11.035224462739922
cuddy                          10.897780450054823
field                          10.30808447887078
prioritised                    10.091146690915073
base                           9.73881858852318
clinical                       9.552853140295746
carney                         9.520069793098013
