Word                           TF-IDF
-----------------------------------
uatu                           185.262267650932
writing                        84.47644977426457
docs                           63.356070531989374
google                         42.00477333107753
collaborative                  38.50189874947539
participants                   31.548760778918485
document                       30.707188063917375
ephemeral                      30.273440072745217
programming                    26.961454085616747
work                           25.6864673179354
academe                        24.55953820890502
roy                            22.579872293380237
learning                       22.42538601092163
collaboratively                21.91057487815171
preference                     21.07147204914251
documents                      20.39126259781625
revision                       19.379838188919432
collaboration                  19.09650246726527
mercurial                      18.419653656678765
written                        18.235702200657194
