Word                           TF-IDF
-----------------------------------
lms                            37.838542162449585
controllable                   32.69334135016447
learning                       26.630145887969437
login                          21.355000855799407
regularity                     21.034112728243954
achievement                    20.99034262401866
variables                      16.654997057901106
downloads                      15.839017632997344
total                          13.448258884407714
interval                       13.018450928889838
academic                       11.852168373037305
korea                          11.569530886493661
women                          10.80140549030965
course                         10.45748035036727
independent                    10.368656652909594
final                          10.16815694494318
instructor                     10.036845158200139
grade                          9.925192797852363
peers                          9.815227017013536
analytics                      9.708863913754861
