Word                           TF-IDF
-----------------------------------
physics                        61.4470010020949
tailoring                      56.44968073345059
advice                         45.57079288774445
bte                            42.979191865583786
students                       41.61194740228658
tailored                       40.88061557699333
michigan                       36.805377524575846
um                             30.592006876540204
student                        26.866396952412025
coaching                       26.343184342276942
stem                           25.610781237168858
portrait                       25.227866727287683
chcr                           24.55953820890502
dispersion                     21.034112728243954
introductory                   19.3905516624653
mts                            18.419653656678765
untailored                     18.419653656678765
testimonials                   18.419653656678765
preparation                    18.382832862699463
gpa                            16.432931158613783
