Word                           TF-IDF
-----------------------------------
posts                          255.19949421102996
statmed                        212.50671877606905
statlearn                      147.35722925343012
mooc                           120.76135049768745
threads                        99.66773925729994
starting                       93.37546792942494
votes                          86.4112439224772
course                         81.91692941121028
forums                         80.45708713952197
features                       64.57343685345043
linguistic                     62.79187015344185
model                          59.571234904281496
discussion                     50.8054015286778
thread                         48.28013102664841
learners                       47.09737578355328
forum                          45.01594402106566
statistics                     44.859299217269665
classification                 42.324951667462194
moocs                          41.47462661163838
segments                       40.651025478876704
