Word                           TF-IDF
-----------------------------------
faceted                        131.18490698189595
portrait                       80.72917352732058
portraits                      76.28446315038376
dm                             68.0854557522532
data                           62.77455121464436
monitoring                     59.23160424348023
iv                             53.79247484361085
browsing                       48.8114305275415
student                        42.21862378236175
thereby                        40.86471254104428
facets                         38.628714552804304
information                    38.44592812105776
rambla                         36.83930731335753
poblenou                       36.83930731335753
opaque                         33.320244275843045
num                            31.678035265994687
browser                        30.50714407971344
teachers                       29.94783348400304
students                       28.979749083735296
regard                         28.94517850159961
