Word                           TF-IDF
-----------------------------------
social                         59.61328156272927
true                           47.82198397158739
media                          46.86865087832436
false                          41.89418027621248
learning                       34.33887232922375
gruzd                          30.51190309452757
networks                       25.430147578203602
haythornthwaite                22.913916940954532
panelists                      18.156121533934186
adobe                          17.1854377057159
network                        16.196228698456252
twitter                        15.622141114667805
online                         14.58118546222264
mall                           13.596447500684535
teaching                       13.154208122687479
studying                       12.91713392247302
data                           12.554910242928873
class                          12.427747377152775
communities                    11.952618507533526
educators                      11.552282846475258
