Word                           TF-IDF
-----------------------------------
dashboard                      124.73906363788015
students                       46.8134408275724
cluster                        46.21963557534299
session                        39.7744295906485
learning                       38.54363220627155
dbb                            36.83930731335753
dbml                           36.83930731335753
events                         31.134740959967345
dbm                            30.699422761131277
course                         30.50098435523787
clusters                       27.26869204786491
student                        26.09878561091454
dbe                            24.55953820890502
study                          23.754358223280278
flipped                        21.6028109806193
engagement                     21.46610910599116
semester                       21.06590953786059
sessions                       20.165296080171167
week                           19.210250024912508
data                           18.832365364393308
