Word                           TF-IDF
-----------------------------------
mtsr                           36.83930731335753
collections                    33.405727598457204
repositories                   25.86804107907328
federations                    24.55953820890502
lo                             23.758526449496017
laclo                          18.419653656678765
learning                       17.519832821032523
workshop                       16.924790594950462
stoitsis                       16.346670675082233
organizer                      14.28010468964702
engineering                    14.230263703886205
joris                          13.61709115045064
biomedical                     13.61709115045064
ariadne                        13.076529897654673
guayaquil                      12.620467636946373
alcalá                         12.27976910445251
cti                            12.27976910445251
globe                          11.879263224748009
xavier                         11.569530886493661
analytics                      11.202535285101762
