Word                           TF-IDF
-----------------------------------
facial                         210.21668542254497
lip                            104.37803738784633
emotions                       95.42373783026372
emotion                        85.82499769378606
brow                           55.2589609700363
ekman                          42.84031406894106
island                         42.42161325047676
tightening                     38.14223157519188
crystal                        38.08027917239205
p                              36.209163045835496
learning                       35.74045895490635
appraisal                      33.320244275843045
r                              33.090456304120444
scherer                        32.60333241869265
friesen                        31.773212684384827
expression                     30.1270404574586
movements                      26.036901857779675
affective                      25.80741384177277
outer                          25.240935273892745
sad                            24.55953820890502
