Word                           TF-IDF
-----------------------------------
qis                            313.13411216353904
ef                             114.42669472557564
qi                             99.85866843663803
criterion                      77.09355314075174
la                             44.930845495941576
tool                           41.631235288528295
applicable                     32.929605468104214
participants                   29.29527786613859
comparability                  28.56020937929404
evaluation                     26.463099764994112
framework                      24.66430925671996
tools                          23.186234105780557
gcm                            21.795560900109646
study                          21.297010820871975
judge                          20.043436559074323
learning                       18.921419446715127
ratings                        18.92134863436651
organisational                 18.82537481395925
questionnaire                  18.77203461543105
transparency                   18.061261756407866
