Word                           TF-IDF
-----------------------------------
badges                         181.07628755351294
badge                          61.13124828504872
intentionality                 52.36038386203907
repetitive                     50.48187054778549
itb                            49.11907641781004
irb                            38.08027917239205
khan                           24.744851500633338
exercises                      24.65336553593903
students                       23.778255658449474
gamification                   22.579872293380237
indicators                     21.580732372252463
earning                        20.394671251026804
earn                           18.304286447828062
academy                        18.206518815435526
madrid                         16.702863799228602
requisites                     14.28010468964702
platform                       13.233418831379542
intentionally                  12.550249875972835
topic                          12.382975468670105
betts                          12.27976910445251
