Word                           TF-IDF
-----------------------------------
analytics                      24.645577627223876
learning                       23.126179323762933
workshop                       14.320976657265776
programs                       12.331525896394993
teaching                       11.275035533732124
field                          10.30808447887078
proliferate                    10.091146690915073
msc                            9.520069793098013
courses                        9.408870208870205
resources                      8.965505922938476
mellon                         8.802797854360168
hope                           8.54505551018613
offerings                      8.397935377141604
carnegie                       8.305644938108328
university                     8.105708314745286
lasting                        7.5266240977934125
curriculum                     6.945527999036404
impacting                      6.923121062778492
https                          6.879734938627197
growth                         6.244001069495621
