Word                           TF-IDF
-----------------------------------
bkt                            250.67316920736266
di                             243.48172823950173
culty                          143.457918015619
ln                             138.56416277944376
asc                            104.37803738784633
skill                          96.31628914078077
p                              92.53452778380183
retries                        85.95838373116757
questions                      84.54679128128613
algorithm                      82.08387668197524
model                          79.14464065854541
erent                          74.23455450190002
question                       72.70968521257959
students                       67.6194145287157
score                          61.068322545637386
student                        59.10607329530646
rmse                           56.44968073345059
partial                        53.969599519364266
sequencing                     49.28243268314395
tracing                        48.51835028734762
