Word                           TF-IDF
-----------------------------------
true                           47.82198397158739
false                          41.89418027621248
hoppe                          28.658559420887237
suthers                        27.355776920911904
analysis                       24.06139193521148
learning                       23.826972636604232
computational                  20.5490407663898
ulrich                         19.79877204124668
methods                        19.269360402384855
networked                      18.382832862699463
adobe                          17.1854377057159
workshop                       16.924790594950462
cscl                           16.34029587795508
chair                          14.401873987079533
collaborative                  14.300705249805143
zeini                          13.076529897654673
conferences                    11.074193250811105
multivocality                  11.035224462739922
sna                            10.621008062140957
pp                             9.991547895190743
