Word                           TF-IDF
-----------------------------------
video                          72.27645518204443
discourse                      32.292834806182555
connectives                    26.153059795309346
videos                         17.971795366973943
correlation                    17.91591826181906
interactions                   17.554791582375714
mooc                           17.529873459341726
lexical                        17.39141115060206
pause                          15.25357203985672
features                       14.727275071839571
causal                         13.969517038455741
adelaide                       12.93402053953664
sentence                       12.895099706792394
kim                            12.434444054959958
adelaidex                      12.27976910445251
mltd                           12.27976910445251
diversity                      12.106295771513278
speaking                       11.074193250811105
easability                     10.897780450054823
contrastive                    10.897780450054823
