Word                           TF-IDF
-----------------------------------
istart                         228.48167503435232
comprehension                  129.8055574833171
stealth                        95.31963805315448
reading                        93.66812605227571
students                       87.68231774053244
linguistic                     75.78329156449878
mcnamara                       75.58141839427444
indices                        75.36278165260893
lsa                            61.43659756279904
itss                           57.60749594831813
texts                          53.43661221771164
training                       50.678267106238394
jackson                        44.14089785095969
sentences                      43.435654050555414
text                           41.3509826738934
assessments                    41.27102082011763
scores                         40.75483153791134
sentence                       38.68529912037718
module                         37.58321824359569
nlp                            33.22257975243331
