Word                           TF-IDF
-----------------------------------
learning                       134.5523160655298
data                           100.43928194343098
pulse                          91.73993819310014
multimodal                     70.2521176382777
fitbit                         54.488902250274116
rating                         54.23740417906586
store                          50.180084027341216
heart                          49.0013788858111
lrs                            45.390303834835464
flow                           42.13181907572118
hr                             40.85127345135192
weather                        40.75416552336581
server                         40.50737145577285
dpa                            36.83930731335753
query                          34.3708754114318
machine                        33.9698207759245
ing                            33.65528657670258
cloud                          33.591741508566415
api                            33.21550015630708
activity                       32.37034942843976
