Word                           TF-IDF
-----------------------------------
learning                       30.834905765017243
giannakos                      27.244451125137058
video                          27.10367069326666
chorianopoulos                 18.419653656678765
ronchetti                      18.419653656678765
trento                         18.419653656678765
wave                           16.702863799228602
research                       15.998459069393695
lectures                       14.03920439515966
analytics                      13.443042342122116
workshop                       13.019069688423432
konstantinos                   12.27976910445251
szegedi                        12.27976910445251
ionian                         12.27976910445251
terena                         12.27976910445251
teasley                        10.955287439075855
corfu                          10.897780450054823
broadcasting                   10.897780450054823
michail                        10.091146690915073
marco                          10.091146690915073
