Word                           TF-IDF
-----------------------------------
thirdspace                     141.21734470120387
student                        51.28774261378983
odl                            45.390303834835464
paradoxes                      43.59112180021929
students                       41.681983620740596
mega                           40.36458676366029
learning                       39.24442551911285
institution                    34.14641119725049
success                        34.10168174953534
institutions                   33.056319181861205
unisa                          31.773212684384827
institutional                  30.958807223822387
journeys                       30.51190309452757
retention                      29.101499603656887
analytics                      29.068037171398583
identities                     23.384009318920043
ou                             22.913916940954532
notion                         22.607797476724155
throughput                     21.795560900109646
walk                           21.170754967638494
