Word                           TF-IDF
-----------------------------------
michigan department            27.244451125137058
exam                           24.510443816932618
physics                        23.465043269288813
phys                           20.182293381830146
gpa                            19.171753018382745
physics ann arbor              18.419653656678765
peer                           15.627437997831908
mi                             15.25357203985672
magnetism                      12.27976910445251
life scientists                12.27976910445251
freshmen                       11.289936146690119
students                       11.164817041269803
doc                            10.091146690915073
sigma                          10.091146690915073
wrong                          9.537052496033251
e2coach                        9.520069793098013
difference                     9.515608924875384
tritz                          8.71768659843645
easiest                        7.919508816498672
google                         7.737059824075437
