Word                           TF-IDF
-----------------------------------
citations                      101.88541380841454
papers                         78.068578241259
network                        56.16361244940725
research                       52.70466338294346
true                           49.41605010397364
analytics                      47.42679749017663
authors                        46.93780394830527
learning                       43.44918539616066
false                          42.443329726923544
disciplinary                   41.08232789653446
a2                             40.85127345135192
journals                       39.65928730362747
nodes                          38.19899675423119
disciplines                    37.879819678525806
field                          36.75229631400745
cited                          34.02417081337084
conferences                    33.97419463807001
networks                       30.353198970842858
analysis                       26.407050640575537
discipline                     25.765129016961033
