Word                           TF-IDF
-----------------------------------
course                         30.623778005452547
bl                             22.695151917417732
learning                       19.622212759556426
lectures                       16.04480502303961
students                       14.886422721693071
activities                     14.87118106322666
blended                        14.569335828823116
la                             14.094410253498104
material                       12.996318202284666
lecture                        10.893289987152418
working                        10.723674089291844
formative                      10.67562274594368
web                            10.662030468642666
teacher                        10.449044176633908
group                          10.358065553787267
viewing                        9.575413426300269
performance                    8.732071457378435
deepening                      8.71768659843645
assignment                     8.599668673283997
analytics                      8.414431812773273
