Word                           TF-IDF
-----------------------------------
video                          94.8628474264333
videos                         53.91538610092182
retention                      46.22002878227858
revisions                      43.427445877994366
moments                        27.388218597689637
cohort                         21.362638775465324
revision                       19.379838188919432
browsing                       18.304286447828062
abnormal                       18.156121533934186
problematic                    16.42553028850217
analysis                       14.335256062026719
instructional                  14.334411395455923
moment                         13.018450928889838
learners                       12.984291099237112
watching                       12.775192367810416
retentions                     12.27976910445251
video revision                 12.27976910445251
learning                       11.212693005460816
peak                           10.80140549030965
ii                             10.541587325908452
