Word                           TF-IDF
-----------------------------------
model                          54.573736505593445
student                        54.396090650989215
models                         52.59702997105742
regression                     49.41208760923287
g                              48.98414823347626
gs                             45.410160109117825
nf                             42.979191865583786
wd                             42.979191865583786
features                       42.14548800433566
grades                         41.4702571619117
linear                         41.33512934404006
bias                           38.10641192971908
rmse                           37.633120488967066
course                         37.62349869241313
students                       33.49445112380941
moodle                         31.776177805747984
weights                        30.792429716185882
qd                             30.699422761131277
departments                    30.102102927346444
ps                             28.52791586635607
