Word                           TF-IDF
-----------------------------------
learning                       28.031732513652038
video                          25.5979112103074
giannakos                      21.795560900109646
wave                           18.816560244483533
trento                         18.419653656678765
lectures                       14.03920439515966
research                       13.908175059387856
konstantinos chorianopoulos    12.27976910445251
marco ronchetti                12.27976910445251
norwegian university           12.27976910445251
ionian university              12.27976910445251
education network association  12.27976910445251
terena                         12.27976910445251
workshop                       11.509723931867981
broadcasting                   10.897780450054823
stephanie d. teasley           10.897780450054823
corfu                          10.897780450054823
european research              10.897780450054823
analytics                      9.944328506004778
entertainment                  9.078060766967093
