Word                           TF-IDF
-----------------------------------
p                              151.92970142862282
bkt                            115.69530886493662
cn                             103.52891427552082
identifiability                80.72917352732058
ln                             73.35749794205847
monte carlo                    65.59245349094797
degeneracy                     55.5013068000329
parameter                      44.85284114054024
ramp                           43.59112180021929
g                              40.0779394637533
eq                             39.22958969296402
data                           34.98451395744406
student                        34.96891541849307
n                              29.562322478639064
model                          28.586242931501328
problem                        27.481333079526603
parameters                     26.822532016459895
nt                             26.343184342276942
fit                            25.613666699883343
concord                        21.795560900109646
