Word                           TF-IDF
-----------------------------------
earth                          174.22919396297078
seasons                        163.46670675082234
vectors                        111.70534508715335
cluster                        110.39249577294272
sun                            110.23890107490877
segments                       102.98259787982099
clusters                       98.5185223312737
commonsense                    90.82032021823565
vector                         90.80186074996232
interview                      80.2879010683805
caden                          73.67861462671506
transcript                     68.40890143862778
lsa                            67.90360783256736
rays                           67.53873007448881
zelda                          67.53873007448881
explanations                   64.57001358049143
transcripts                    62.75124937986418
warmer                         59.93779247530153
tilted                         59.93779247530153
analysis                       55.832049925788276
