Word                           TF-IDF
-----------------------------------
objectives                     67.85434817480478
homework                       52.07380371555935
learning                       36.44125226774765
course                         33.24867326306276
fye                            30.699422761131277
correlations                   26.230307504945436
gini                           21.794216496091124
success                        18.700922249745187
sse                            16.346670675082233
correlation                    16.287198419835505
function                       14.940773134416908
engineering                    13.823419053970566
students                       12.653459313439111
squared errors                 10.897780450054823
habits                         10.840273461033789
create                         10.774698520943005
instructors                    10.299388745646018
functions                      9.73881858852318
week                           9.729862908681625
methods                        9.334755566282558
