Word                           TF-IDF
-----------------------------------
gs                             116.04818694552334
la                             29.95062178868347
goal                           26.731501916389554
setting                        24.918319707028196
goal setting                   24.55953820890502
workshop                       23.019447863735962
muidergracht                   18.419653656678765
amsterdam plantage             18.419653656678765
learning                       16.819039508191224
presentations                  12.326682767969515
anderman                       12.27976910445251
technologies                   11.88083691498602
advancing                      11.324731546023337
orientations                   11.289936146690119
goals                          11.110977514043505
demo                           11.035224462739922
wrapping                       10.897780450054823
organizers                     10.384681594167738
latham                         10.091146690915073
locke                          9.520069793098013
