Word                           TF-IDF
-----------------------------------
hnb                            141.21734470120387
behavior                       78.75259630163518
naïve bayes                    59.396316123740036
students                       55.07976407026436
x                              44.72697673098478
feature                        43.80824322353644
learning                       40.646012144795456
data                           37.78327507403958
variable                       37.46055636562166
model                          37.248740789532036
assistment                     36.31224306786837
detection                      35.4096414156154
xing                           34.708592659480985
features                       34.1720173008127
performance                    33.18187153803805
log                            29.205495482357623
su                             28.803747974159066
cluster                        27.11394633019646
cognitive                      27.07834631503252
bayesian                       25.790199413584787
